order_sk,order_id,user_id,final_total_amount,finish_time,finish_time_hour
2383,"2301032421329469531	",203836,13.87,2020-05-03,13
2384,"2301034820311974130	",200770,254.61,2020-05-03,2
2385,"2301034820311974130	",200770,162.01,2020-05-03,6
2386,"2301039057909580280	",200478,25.44,2020-05-03,17
6987,"2306841322872373321	",200478,115.72,2020-05-11,18
7375,"2307327716501749970	",200478,24.05,2020-05-12,7
2387,"2301039210968121857	",201488,92.57,2020-05-03,11
2388,"2301039786653123109	",203827,34.7,2020-05-03,17
2389,"2301039996745810482	",200251,34.7,2020-05-03,21
2390,"2301039996745810482	",200251,2.99,2020-05-03,2
2391,"2301040031785026099	",203839,34.7,2020-05-03,24
2392,"2301040681457549921	",200187,18.5,2020-05-03,4
2393,"2301041536701301396	",203838,5.76,2020-05-03,7
2394,"2301043168386220799	",200842,231.46,2020-05-03,5
2395,"2301044306351227700	",202039,92.57,2020-05-03,24
2396,"2301044471699080005	",201848,682.85,2020-05-03,4
2397,"2301044520948597578	",200487,277.75,2020-05-03,11
2398,"2301045722264372118	",203843,21.97,2020-05-03,18
2399,"2301046391834674124	",203845,0.02,2020-05-03,12
2400,"2301049263641067647	",201920,57.85,2020-05-03,9
2402,"2301049928027209891	",203844,30.07,2020-05-03,20
2411,"2301060222703108873	",203844,99.51,2020-05-03,2
2403,"2301053920719405432	",203745,162.01,2020-05-03,19
2404,"2301053920719405432	",203745,16.18,2020-05-03,6
2405,"2301053920719405432	",203745,32.38,2020-05-03,12
6393,"2306492071181025343	",203745,509.24,2020-05-11,4
2406,"2301053949718823291	",200434,4.61,2020-05-03,23
2407,"2301053949718823291	",200434,6,2020-05-03,17
3818,"2303186729839886848	",200434,995.35,2020-05-06,15
3819,"2303186729839886848	",200434,856.46,2020-05-06,18
5360,"2305066109692281465	",200434,4.61,2020-05-09,7
2408,"2301055726140785131	",202068,358.77,2020-05-03,9
2409,"2301058321207001734	",203780,16.18,2020-05-03,2
2410,"2301059647093605086	",203841,27.75,2020-05-03,6
2412,"2301062406568149895	",203837,16.18,2020-05-03,18
2413,"2301062999500129198	",200131,60.16,2020-05-03,13
9174,"2309671235828580436	",200131,231.46,2020-05-15,20
9175,"2309671235828580436	",200131,324.05,2020-05-15,8
9176,"2309671235828580436	",200131,50.9,2020-05-15,10
2415,"2301067446578053300	",203849,231.46,2020-05-03,14
2416,"2301070459992539469	",203821,41.64,2020-05-03,16
2417,"2301071475668418938	",203850,2.29,2020-05-03,3
2418,"2301072641710096837	",201815,11.55,2020-05-03,15
2419,"2301072641710096837	",201815,5.07,2020-05-03,8
2420,"2301074325790261793	",202999,41.64,2020-05-03,6
2421,"2301075691497587310	",200073,13.4,2020-05-03,8
2422,"2301075691497587310	",200073,13.4,2020-05-03,7
2423,"2301075691497587310	",200073,13.4,2020-05-03,15
2424,"2301075691497587310	",200073,13.4,2020-05-03,18
2425,"2301075691497587310	",200073,13.4,2020-05-03,5
2426,"2301075691497587310	",200073,13.4,2020-05-03,2
2427,"2301076015499182722	",201204,18.5,2020-05-03,24
2428,"2301076949050589868	",201952,717.57,2020-05-03,22
2429,"2301076949050589868	",201952,64.79,2020-05-03,10
2430,"2301082301544530901	",202885,69.42,2020-05-03,17
2431,"2301094899992232421	",202885,46.27,2020-05-03,11
2432,"2301096857239028303	",203855,23.13,2020-05-03,3
2433,"2301096857239028303	",203855,18.5,2020-05-03,11
2434,"2301100515334816520	",203856,1.6,2020-05-03,12
2435,"2301102902506160998	",202668,16.18,2020-05-03,6
2436,"2301102902506160998	",202668,21.97,2020-05-03,9
2437,"2301102902506160998	",202668,1.83,2020-05-03,24
2438,"2301104059085489059	",203848,16.18,2020-05-03,15
2439,"2301105890511553524	",203859,32.38,2020-05-03,10
2440,"2301107936887308362	",201365,300.9,2020-05-03,22
2441,"2301108883533332591	",203645,995.35,2020-05-03,7
2442,"2301111823220343015	",203858,810.16,2020-05-03,20
2443,"2301127760669573950	",202526,6,2020-05-03,24
2444,"2301129262842774389	",202684,25.44,2020-05-03,15
2448,"2301132537352684503	",202684,5.76,2020-05-03,24
5582,"2305252905218736837	",202684,69.42,2020-05-09,7
2445,"2301131247755199408	",201181,1.13,2020-05-03,11
2446,"2301131247755199408	",201181,1.83,2020-05-03,22
4514,"2303992181213364723	",201181,5.07,2020-05-07,3
4515,"2303992181213364723	",201181,5.53,2020-05-07,13
4516,"2303992181213364723	",201181,5.53,2020-05-07,5
2447,"2301132500342146006	",201242,62.48,2020-05-03,13
2449,"2301133044326597612	",201198,37.01,2020-05-03,22
2450,"2301143361685291321	",202452,138.87,2020-05-03,4
2451,"2301145537119781247	",203865,11.55,2020-05-03,14
2452,"2301147039569805738	",203630,25.44,2020-05-03,6
2453,"2301193463997137424	",203869,25.44,2020-05-03,7
2454,"2301231169934459411	",203873,25.44,2020-05-03,8
2455,"2301231169934459411	",203873,20.81,2020-05-03,18
2456,"2301231169934459411	",203873,12.71,2020-05-03,13
2457,"2301231169934459411	",203873,6,2020-05-03,12
2458,"2301231169934459411	",203873,5.3,2020-05-03,23
2459,"2301234287384461923	",203871,15.02,2020-05-03,3
2460,"2301242211892724539	",203585,11.55,2020-05-03,19
2461,"2301260940206670088	",201960,30.07,2020-05-04,15
7081,"2307109335735468720	",201960,30.07,2020-05-12,6
7082,"2307109335735468720	",201960,3.47,2020-05-12,12
9051,"2309289070578107265	",201960,9.24,2020-05-15,21
2463,"2301298926818427157	",202646,0.69,2020-05-04,16
2465,"2301319842285749198	",203875,6.92,2020-05-04,13
2466,"2301337512326464139	",203876,115.72,2020-05-04,22
2467,"2301338839278420689	",203813,11.55,2020-05-04,22
2468,"2301343619165979565	",200834,242.8,2020-05-04,5
2470,"2301354431964250624	",202435,740.72,2020-05-04,5
2471,"2301355359232590395	",201163,13.87,2020-05-04,21
2472,"2301355359232590395	",201163,13.87,2020-05-04,2
3501,"2302822186143974190	",201163,32.38,2020-05-06,18
3502,"2302822186143974190	",201163,25.44,2020-05-06,23
2473,"2301357795477291706	",201939,162.01,2020-05-04,10
2474,"2301360729174836073	",200120,393.5,2020-05-04,18
2475,"2301362532784276419	",203880,45.12,2020-05-04,20
2476,"2301368532912308523	",202479,300.9,2020-05-04,19
8449,"2308590673554571857	",202479,13.87,2020-05-14,1
2477,"2301369435123876189	",203881,25.44,2020-05-04,5
2510,"2301401177582994156	",203881,148.82,2020-05-04,15
2532,"2301422359011131995	",203881,23.13,2020-05-04,10
2480,"2301373867370742416	",202364,11.55,2020-05-04,18
2481,"2301375082561274593	",203888,18.5,2020-05-04,9
2482,"2301376618825778026	",203655,115.72,2020-05-04,1
2483,"2301376792922948469	",200178,34.7,2020-05-04,11
2484,"2301376792922948469	",200178,300.9,2020-05-04,14
2485,"2301377821315957701	",200200,34.7,2020-05-04,20
2486,"2301378402076066794	",202221,6.92,2020-05-04,1
2487,"2301378402076066794	",202221,6.92,2020-05-04,15
2629,"2301496437541700579	",202221,6.92,2020-05-04,10
2488,"2301378681064391674	",203886,43.96,2020-05-04,7
2489,"2301378681064391674	",203886,9.24,2020-05-04,22
2493,"2301382097736040684	",200538,15.02,2020-05-04,24
2494,"2301382962995790127	",203889,27.75,2020-05-04,10
2495,"2301383101441376573	",202657,55.53,2020-05-04,5
2496,"2301384291935846800	",203704,32.38,2020-05-04,3
2497,"2301387788039226035	",201585,104.14,2020-05-04,16
2498,"2301387788039226035	",201585,6.92,2020-05-04,11
2499,"2301388636865692414	",200283,13.87,2020-05-04,21
2500,"2301390847532336056	",201209,34.7,2020-05-04,5
2501,"2301390917266834367	",203894,4.84,2020-05-04,10
2502,"2301393396553482369	",203564,115.49,2020-05-04,15
2503,"2301395016183972083	",203893,118.03,2020-05-04,4
2504,"2301396830304338284	",202165,2.99,2020-05-04,6
2505,"2301397943841718734	",202926,55.53,2020-05-04,16
2506,"2301399700290404973	",201251,122.66,2020-05-04,22
2507,"2301399700290404973	",201251,122.66,2020-05-04,9
2508,"2301400249509348001	",201593,92.34,2020-05-04,7
2509,"2301401010406425306	",200511,2.99,2020-05-04,18
2511,"2301403351876633499	",202608,27.75,2020-05-04,6
2512,"2301403397460329378	",203891,115.72,2020-05-04,13
2514,"2301408081164108073	",201243,189.79,2020-05-04,15
3051,"2302159563748541397	",201243,8.08,2020-05-05,22
4056,"2303633419793334718	",201243,59.24,2020-05-07,14
2515,"2301409423081341342	",201737,30.07,2020-05-04,10
2516,"2301409773238616505	",202361,19.65,2020-05-04,21
2517,"2301409830818021823	",203901,104.14,2020-05-04,23
2518,"2301411276468781638	",203897,254.61,2020-05-04,17
2519,"2301411684725555825	",203897,138.63,2020-05-04,13
2520,"2301411684725555825	",203897,34.7,2020-05-04,8
2530,"2301418894138540316	",203897,299.98,2020-05-04,7
2564,"2301443971689218666	",203897,152.52,2020-05-04,11
4470,"2303939642942029975	",203897,2.29,2020-05-07,14
2521,"2301412020924187282	",202601,99.51,2020-05-04,1
2522,"2301412064737886869	",203903,0.23,2020-05-04,22
2523,"2301412287950357160	",203846,138.87,2020-05-04,12
2538,"2301426518720513018	",203846,138.87,2020-05-04,24
2525,"2301415050109256630	",203895,231.23,2020-05-04,17
2526,"2301417910700081348	",203899,6.92,2020-05-04,9
2527,"2301418245262934243	",203177,231.46,2020-05-04,14
2529,"2301418886597181723	",200407,856.46,2020-05-04,16
2531,"2301419589352816995	",200901,104.14,2020-05-04,14
2536,"2301425207614636909	",201614,50.9,2020-05-04,21
2537,"2301425493993325448	",203113,90.25,2020-05-04,6
2539,"2301426860656951323	",201534,57.85,2020-05-04,15
2704,"2301551292603958181	",201534,16.18,2020-05-04,21
2540,"2301427073400438840	",203405,138.87,2020-05-04,23
2541,"2301428216188895389	",203906,196.74,2020-05-04,16
2923,"2301807670601974184	",203906,18.5,2020-05-04,8
2542,"2301428571832320199	",202918,17.57,2020-05-04,22
2543,"2301430687867077005	",203878,74.05,2020-05-04,1
2544,"2301435880801305433	",200743,98.13,2020-05-04,2
2545,"2301436060913107814	",203917,543.96,2020-05-04,9
2546,"2301436210834310012	",203913,22.89,2020-05-04,6
2547,"2301436210834310012	",203913,29.14,2020-05-04,4
7950,"2307986874502742262	",203913,43.96,2020-05-13,6
2548,"2301436546840003484	",203907,185.16,2020-05-04,10
2549,"2301436639769002917	",203910,21.97,2020-05-04,15
2594,"2301470437067981046	",203910,393.5,2020-05-04,19
3735,"2303053723141669775	",203910,138.87,2020-05-06,22
2550,"2301437443263431665	",203915,11.55,2020-05-04,10
2552,"2301437967853420579	",201027,39.33,2020-05-04,13
3756,"2303084979841663825	",201027,5.76,2020-05-06,9
2553,"2301438086988431411	",202548,32.38,2020-05-04,17
2554,"2301438782789910650	",200228,1387.01,2020-05-04,4
2555,"2301440845926105398	",202650,55.53,2020-05-04,13
2556,"2301441094287622484	",203854,115.72,2020-05-04,14
2557,"2301441238185804133	",203787,16.64,2020-05-04,21
2559,"2301441995157012903	",202037,23.13,2020-05-04,17
2560,"2301442135087382961	",203918,273.13,2020-05-04,16
2561,"2301442983595082239	",203124,13.87,2020-05-04,10
2562,"2301442984123564544	",203440,18.5,2020-05-04,3
2563,"2301443882165994079	",202502,393.5,2020-05-04,19
2565,"2301444639984452253	",202490,6.92,2020-05-04,3
2566,"2301444639984452253	",202490,5.76,2020-05-04,10
2567,"2301444979781796550	",203924,22.89,2020-05-04,22
2597,"2301472709575442919	",203924,81,2020-05-04,18
2568,"2301446002327946012	",203102,57.85,2020-05-04,19
2569,"2301446304359777073	",203909,231.46,2020-05-04,22
2571,"2301449161746153540	",203923,67.11,2020-05-04,1
2572,"2301449161746153540	",203923,185.16,2020-05-04,10
2573,"2301449161746153540	",203923,55.53,2020-05-04,6
2574,"2301449691688075396	",203919,53.22,2020-05-04,23
2575,"2301449945636405401	",203925,55.53,2020-05-04,21
2576,"2301450519442358483	",203921,13.87,2020-05-04,1
2577,"2301451559956906279	",203637,34.47,2020-05-04,2
5171,"2304660322843099678	",203637,13.87,2020-05-08,24
2579,"2301454188594332200	",202178,37.01,2020-05-04,23
2580,"2301456739762963266	",202934,418.96,2020-05-04,23
2581,"2301458116392256467	",202552,2.29,2020-05-04,18
2582,"2301458405832786926	",203905,138.63,2020-05-04,10
2583,"2301458597210488842	",201019,32.38,2020-05-04,19
2584,"2301461640312258886	",203926,393.5,2020-05-04,14
7886,"2307945181686530940	",203926,50.9,2020-05-13,17
8487,"2308633880086708663	",203926,92.34,2020-05-14,1
8488,"2308633880086708663	",203926,231.23,2020-05-14,1
2586,"2301462492334784924	",203928,185.16,2020-05-04,15
2587,"2301463418688766466	",202897,37.01,2020-05-04,13
2588,"2301463988854063678	",203866,25.44,2020-05-04,6
2589,"2301464617630564985	",203831,37.01,2020-05-04,12
2933,"2301833750448702242	",203831,69.42,2020-05-04,23
2590,"2301465438766236386	",203857,296.27,2020-05-04,14
2591,"2301466992948806533	",203930,161.78,2020-05-04,6
2592,"2301466992948806533	",203930,161.78,2020-05-04,14
2593,"2301468132507649019	",200086,49.75,2020-05-04,8
2595,"2301471121486119223	",201193,18.5,2020-05-04,3
2596,"2301472383275368894	",202473,138.87,2020-05-04,16
2598,"2301472936051081731	",203937,115.72,2020-05-04,5
2600,"2301474451721552579	",203938,111.09,2020-05-04,3
2601,"2301475932830958417	",203904,370.35,2020-05-04,2
2602,"2301476055296246623	",203940,115.72,2020-05-04,14
2603,"2301476523028251530	",202905,317.11,2020-05-04,20
2604,"2301476587318543250	",203936,60.16,2020-05-04,1
2744,"2301603320000676143	",203936,18.5,2020-05-04,24
2605,"2301477628361573365	",203933,138.63,2020-05-04,16
2607,"2301479499423809723	",201876,34.7,2020-05-04,21
2696,"2301548095386681934	",201876,90.25,2020-05-04,14
2608,"2301480902728876362	",203945,277.75,2020-05-04,18
2610,"2301482843248787989	",206732,39.33,2020-05-04,4
2611,"2301483769040732784	",203950,32.38,2020-05-04,9
2613,"2301487835368128529	",203361,20.35,2020-05-04,14
2614,"2301488466719932511	",201659,416.64,2020-05-04,23
2615,"2301489416427798724	",206756,462.94,2020-05-04,20
2616,"2301489416427798724	",206756,97.2,2020-05-04,12
2617,"2301492319037162024	",200776,64.79,2020-05-04,3
2618,"2301493554276467370	",201964,293.96,2020-05-04,24
2619,"2301493554276467370	",201964,187.48,2020-05-04,15
2620,"2301494384186622725	",202173,34.7,2020-05-04,12
2621,"2301494463601574668	",201851,10.39,2020-05-04,21
2622,"2301494463601574668	",201851,3.68,2020-05-04,5
2623,"2301494463601574668	",201851,10.39,2020-05-04,18
2624,"2301494463601574668	",201851,15.49,2020-05-04,3
2625,"2301494463601574668	",201851,2.06,2020-05-04,1
2626,"2301494463601574668	",201851,1.83,2020-05-04,3
2627,"2301494463601574668	",201851,4.28,2020-05-04,22
2628,"2301495760723641233	",200303,16.18,2020-05-04,13
2630,"2301496817621139458	",200928,69.42,2020-05-04,21
2681,"2301535906235941205	",200928,69.42,2020-05-04,2
2631,"2301497391099936827	",202573,161.78,2020-05-04,1
2634,"2301501005440745911	",200045,231.23,2020-05-04,22
2635,"2301501112051564994	",203765,138.63,2020-05-04,5
2636,"2301502161382539825	",203959,18.5,2020-05-04,5
2637,"2301502420322091597	",203951,30.07,2020-05-04,2
2641,"2301503539177849563	",203953,11.55,2020-05-04,23
2642,"2301503539177849563	",203953,398.13,2020-05-04,3
2658,"2301517369719128357	",203953,578.68,2020-05-04,8
2664,"2301521832391475961	",203953,578.68,2020-05-04,12
2643,"2301503624431272680	",203900,94.88,2020-05-04,1
2644,"2301504180746978100	",201695,18.5,2020-05-04,7
2645,"2301504512357040981	",206655,60.16,2020-05-04,14
2646,"2301504512357040981	",206655,240.72,2020-05-04,23
2647,"2301504512357040981	",206655,240.72,2020-05-04,13
2648,"2301505879725310949	",202409,15.95,2020-05-04,16
2649,"2301507932098920664	",203954,101.83,2020-05-04,9
2650,"2301507932098920664	",203954,16.18,2020-05-04,9
2651,"2301508112193945841	",203962,9.24,2020-05-04,23
2652,"2301508990741250388	",203079,18.5,2020-05-04,19
2653,"2301509975026958785	",203958,69.42,2020-05-04,10
2654,"2301510138898416085	",203785,335.63,2020-05-04,13
2655,"2301511787159224996	",203433,115.72,2020-05-04,6
2660,"2301518553787924900	",203433,115.72,2020-05-04,15
3261,"2302357929380020241	",203433,18.5,2020-05-05,11
2656,"2301512234490135254	",203968,48.59,2020-05-04,12
2657,"2301514364768748482	",201857,13.87,2020-05-04,16
2659,"2301518474633019804	",200607,18.5,2020-05-04,10
2661,"2301518581327724968	",203969,25.44,2020-05-04,16
2662,"2301519564749406737	",203948,3.45,2020-05-04,21
2663,"2301521172921057981	",203971,41.64,2020-05-04,20
2665,"2301522976949928829	",203810,115.72,2020-05-04,17
2666,"2301524691891781711	",203555,18.5,2020-05-04,4
2667,"2301524832744898658	",203927,111.09,2020-05-04,6
2668,"2301525381091426471	",203970,224.51,2020-05-04,13
2669,"2301525406198530218	",200536,92.34,2020-05-04,5
2670,"2301525586947866818	",203979,46.27,2020-05-04,12
2671,"2301527583864390063	",203974,13.87,2020-05-04,15
2672,"2301528700262285859	",201370,13.87,2020-05-04,18
2674,"2301530381028950758	",203980,16.18,2020-05-04,5
3221,"2302320716785123483	",203980,499.98,2020-05-05,13
2675,"2301531063458988860	",203981,2.29,2020-05-04,9
2676,"2301532971196219406	",203956,92.57,2020-05-04,2
2677,"2301533161902833696	",203982,39.33,2020-05-04,4
2680,"2301535501653377313	",203985,471.04,2020-05-04,21
2682,"2301536838109626815	",200696,92.57,2020-05-04,13
2683,"2301536932640850374	",202005,13.87,2020-05-04,8
2684,"2301538057670623794	",201005,381.92,2020-05-04,24
6333,"2306360818893062518	",201005,30.07,2020-05-11,22
6334,"2306360818893062518	",201005,532.38,2020-05-11,22
6400,"2306498263097803338	",201005,110.86,2020-05-11,3
2685,"2301538131330990650	",203983,32.38,2020-05-04,13
2686,"2301538864763765383	",202430,138.87,2020-05-04,8
2688,"2301541341558997923	",203013,18.5,2020-05-04,9
2689,"2301541341558997923	",203013,2.06,2020-05-04,13
2690,"2301543468951928945	",203987,17.34,2020-05-04,24
2691,"2301544291127787716	",203804,118.03,2020-05-04,14
2975,"2302089836028231945	",203804,69.42,2020-05-05,6
2980,"2302095769408111246	",203804,37.01,2020-05-05,22
2692,"2301544310035710153	",203741,5.07,2020-05-04,6
2693,"2301544310035710153	",203741,4.38,2020-05-04,4
2694,"2301544931346350345	",203986,13.87,2020-05-04,16
2695,"2301545556155040075	",203993,81,2020-05-04,23
2697,"2301548203515839065	",203988,115.72,2020-05-04,24
2698,"2301548701958537872	",203990,2.06,2020-05-04,15
2699,"2301548701958537872	",203990,35.86,2020-05-04,24
2700,"2301550130840470307	",202017,20.81,2020-05-04,2
2701,"2301550839795286907	",206686,15.02,2020-05-04,20
2702,"2301550839795286907	",206686,4.61,2020-05-04,2
2703,"2301550839795286907	",206686,13.87,2020-05-04,4
6098,"2305953009768595729	",206686,175.9,2020-05-10,5
6099,"2305953009768595729	",206686,78.68,2020-05-10,19
2705,"2301552294069534736	",203995,60.16,2020-05-04,16
2706,"2301552294069534736	",203995,18.5,2020-05-04,17
2707,"2301553209090506883	",201825,34.7,2020-05-04,8
2708,"2301553451437392038	",203984,4.61,2020-05-04,2
2952,"2302011343839953710	",203984,138.87,2020-05-05,20
3547,"2302860206134002424	",203984,4.61,2020-05-06,20
2709,"2301554489863176477	",203852,6.92,2020-05-04,15
2710,"2301554732084232502	",203998,23.13,2020-05-04,18
2711,"2301555175069843818	",201053,629.61,2020-05-04,14
2712,"2301555678805754271	",203999,57.85,2020-05-04,22
2798,"2301647182471627054	",203999,5.07,2020-05-04,7
2714,"2301556885498626595	",203994,99.51,2020-05-04,14
3108,"2302207339681284925	",203994,531.25,2020-05-05,5
